rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_ppr_per_gp,fpts_ppr
1250,24755,Elijah Cooks,JAX,WR,9,0,0,0,0,0,3,38,0,0,0,0,0,0.8,6.8
1251,20929,Brett Rypien,NYJ,QB,2,172,0,1,19,0,0,0,0,0,0,0,0,3.4,6.8
1252,16928,Michael Burton,DEN,FB,17,0,0,0,9,0,3,8,0,0,0,1,0,0.4,6.7
1253,21116,Ka'dar Hollman,HOU,CB,17,0,0,0,0,0,0,0,0,0,0,0,1,0.4,6.5
1254,23954,Keir Thomas,LAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.5
1255,22872,Amen Ogbongbemiga,LAC,LB,15,0,0,0,0,0,0,0,0,0,0,0,2,0.4,6.5
1256,13870,Marvin Jones Jr.,DET,WR,6,0,0,0,0,0,5,35,0,0,0,0,0,1.1,6.5
1257,24131,Noah Sewell,CHI,LB,13,0,0,0,0,0,0,0,0,0,0,1,0,0.5,6.5
1258,23538,Jake Hansen,HOU,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.5
1259,19842,Rashaan Evans,DAL,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5
1260,24400,Keondre Coburn,TEN,NT,5,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6.5
1261,22786,Eric Stokes,GB,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,6.5
1262,22941,Sam Kamara,CLE,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.5
1263,21788,Ke'Shawn Vaughn,TB,RB,6,0,0,0,42,0,2,2,0,0,0,0,0,1.1,6.4
1264,16378,Keith Smith,ATL,FB,13,0,0,0,0,0,3,33,0,0,0,1,0,0.5,6.3
1265,24686,Nate Adkins,DEN,TE,10,0,0,0,0,0,4,22,0,0,0,0,0,0.6,6.2
1266,22119,Charlie Woerner,SF,TE,17,0,0,0,0,0,3,32,0,0,0,0,0,0.4,6.2
1267,24210,Kyu Blu Kelly,WAS,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.0
1268,18045,Deon Bush,KC,DB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0
1269,22072,Noah Igbinoghene,DAL,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6.0
1270,23656,Josh Blackwell,CHI,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,0.6,6.0
1271,24489,Ameer Speed,IND,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.0
1272,24644,Ben VanSumeren,PHI,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.0
1273,16824,Frank Clark,SEA,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.0
1274,24285,Dee Winters,SF,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.0
1275,12982,Blaine Gabbert,KC,QB,2,185,0,3,45,0,0,0,0,0,0,0,0,3.0,5.9
1276,19172,Zach Pascal,ARI,WR,14,0,0,0,0,0,4,19,0,0,0,0,0,0.4,5.9
1277,23368,Jalen Nailor,MIN,WR,6,0,0,0,0,0,3,29,0,0,0,0,0,1.0,5.9
1278,21310,Khari Blasingame,CHI,FB,16,0,0,0,26,0,3,2,0,0,0,0,0,0.4,5.8
1279,21400,Steven Sims,HOU,WR,3,0,0,0,1,0,3,25,0,0,0,0,0,1.9,5.6
1280,13022,Von Miller,BUF,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.5
1281,22620,Mike Strachan,CAR,WR,4,0,0,0,0,0,1,45,0,0,0,0,0,1.4,5.5
1282,23777,Chandler Wooten,CAR,LB,8,0,0,0,0,0,0,0,0,0,0,0,1,0.7,5.5
1283,22772,Payton Turner,NO,DE,2,0,0,0,0,0,0,0,0,0,0,0,1,2.8,5.5
1284,21192,Nik Needham,MIA,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.5
1285,24417,Andre Jones Jr.,WAS,DE,14,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.5
1286,23555,Vincent Gray,CLE,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5
1287,20269,Daniel Ekuale,NE,DL,3,0,0,0,0,0,0,0,0,0,0,1,0,1.8,5.5
1288,24245,Darrell Luter Jr.,SF,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.5
1289,18392,Matthias Farley,CAR,DB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.5
1290,22956,Jon Rhattigan,SEA,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.5
1291,17082,T.Y. McGill,SF,DT,2,0,0,0,0,0,0,0,0,0,0,1,0,2.8,5.5
1292,24470,Quindell Johnson,CHI,SS,9,0,0,0,0,0,0,0,0,0,1,0,0,0.6,5.5
1293,23310,Greg Dulcich,DEN,TE,2,0,0,0,0,0,3,25,0,0,0,0,0,2.8,5.5
1294,22761,Garret Wallow,TEN,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.5
1295,23577,Kalia Davis,SF,DL,4,0,0,0,0,0,0,0,0,1,0,0,0,1.3,5.3
1296,23355,Teagan Quitoriano,HOU,TE,7,0,0,0,0,0,2,33,0,0,0,0,0,0.8,5.3
1297,24194,Sean Tucker,TB,RB,11,0,0,0,23,0,2,9,0,0,0,0,0,0.5,5.2
1298,24645,D'Shawn Jamison,CAR,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.0
1299,23602,Tristin McCollum,PHI,DB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,5.0
1300,19087,Patrick O'Connor,TB,DL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.0
1301,19994,Parry Nickerson,MIA,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0
1302,24382,Tre Tomlinson,LAR,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.0
1303,23461,JT Woods,LAC,S,3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,5.0
1304,22932,Phil Hoskins,ARI,DT,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0
1305,23646,Jacob Hummel,LAR,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.0
1306,24497,DJ Ivey,CIN,CB,8,0,0,0,0,0,0,0,0,0,0,0,1,0.6,5.0
1307,24498,Nic Jones,KC,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.0
1308,24232,Jay Ward,MIN,S,17,0,0,0,0,0,0,0,0,0,0,0,1,0.3,5.0
1309,18135,Kevon Seymour,BAL,CB,8,0,0,0,0,0,0,0,0,0,0,0,1,0.6,5.0
1310,19963,Siran Neal,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.0
1311,8358,Brian Hoyer,LV,QB,3,231,0,2,-3,0,0,0,0,0,0,0,0,1.6,4.9
1312,22973,Austin Trammell,LAR,WR,16,0,0,0,0,0,4,29,0,0,0,0,0,0.3,4.9
1313,21725,Trishton Jackson,MIN,WR,7,0,0,0,0,0,2,9,0,0,0,0,0,0.7,4.9
1314,22514,Kenny Yeboah,NYJ,TE,5,0,0,0,0,0,2,28,0,0,0,0,0,1.0,4.8
1315,19799,Rashaad Penny,PHI,RB,3,0,0,0,33,0,1,5,0,0,0,0,0,1.6,4.8
1316,22524,James Mitchell,DET,TE,15,0,0,0,0,0,2,28,0,0,0,0,0,0.3,4.8
1317,21037,Miles Boykin,PIT,WR,17,0,0,0,0,0,3,17,0,0,0,0,0,0.3,4.7
1318,20434,Brandon Facyson,LV,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.5
1319,20541,Bruce Hector,NYJ,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.5
1320,24581,Divaad Wilson,ARI,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.5
1321,23896,Kingsley Jonathan,BUF,DE,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.5
1322,21000,Oshane Ximines,NYG,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.5
1323,19072,Alex Armah,WAS,RB,8,0,0,0,0,0,3,13,0,0,0,0,0,0.5,4.3
1324,23301,Jashaun Corbin,NYG,RB,6,0,0,0,1,0,3,12,0,0,0,0,0,0.7,4.3
1325,19035,Eric Saubert,HOU,TE,10,0,0,0,0,0,3,12,0,0,0,0,0,0.4,4.2
1326,24518,Mohamoud Diabate,CLE,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.2,4.0
1327,23955,Benton Whitley,NYG,OLB,5,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.0
1328,24248,Byron Young,LV,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.0
1329,18803,Leonard Fournette,BUF,RB,2,0,0,0,40,0,0,0,0,0,0,0,0,2.0,4.0
1330,22674,Deon Jackson,NYG,RB,4,0,0,0,16,0,5,14,0,0,0,0,0,1.0,4.0
1331,20938,Kendall Sheffield,TEN,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.0
1332,20724,Sam Eguavoen,NYJ,LB,15,0,0,0,0,0,0,0,0,0,0,0,1,0.3,4.0
1333,20050,Chris Lammons,IND,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
1334,23619,Cameron Goode,MIA,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.0
1335,23750,Raheem Layne,LAC,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.0
1336,24451,Jason Taylor II,LAR,DB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.0
1337,21114,Austin Seibert,NYJ,K,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0
1338,24031,Mike Greene,TB,DL,10,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.0
1339,23425,Mario Goodrich,PHI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
1340,16486,Mike Pennel,KC,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.0
1341,16496,Anthony Barr,MIN,LB,4,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.0
1342,24266,Nick Hampton,LAR,OLB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.0
1343,24626,Elijah Dotson,LAC,RB,4,0,0,0,6,0,2,13,0,0,0,0,0,1.0,3.9
1344,23121,Kayshon Boutte,NE,WR,5,0,0,0,0,0,2,19,0,0,0,0,0,0.8,3.9
1345,17762,Chris Manhertz,DEN,TE,16,0,0,0,0,0,2,16,0,0,0,0,0,0.2,3.6
1346,21190,Roderic Teamer,LV,S,6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.5
1347,11151,Tyson Alualu,DET,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
1348,18994,Carl Lawson,NYJ,DL,8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.5
1349,18038,Hassan Ridgeway,HOU,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
1350,24246,Darius Rush,PIT,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
1351,23610,Sam Roberts,NE,DL,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5
1352,20288,Tyler Lancaster,DEN,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
1353,20157,Jalen Davis,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5
1354,20986,Joejuan Williams,MIN,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.5
1355,22723,Earnest Brown,LAR,DE,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5
1356,24273,Eku Leota,CAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.5
1357,16141,Willie Snead IV,SF,WR,4,0,0,0,0,0,2,14,0,0,0,0,0,0.8,3.4
1358,21169,Malik Taylor,NYJ,WR,3,0,0,0,0,0,2,13,0,0,0,0,0,1.1,3.3
1359,19461,Cooper Rush,DAL,QB,8,144,0,1,-5,0,0,0,0,0,0,0,0,0.4,3.3
1360,23621,Nick Muse,MIN,TE,2,0,0,0,0,0,1,22,0,0,0,0,0,1.6,3.2
1361,22678,Jake Funk,IND,RB,4,0,0,0,10,0,1,12,0,0,0,0,0,0.8,3.2
1362,23847,Zonovan Knight,DET,RB,2,0,0,0,13,0,1,8,0,0,0,0,0,1.6,3.1
1363,18003,Kenyan Drake,GB,RB,3,0,0,0,0,0,2,31,0,0,0,0,0,1.0,3.1
1364,20977,Trevon Wesco,TEN,TE,15,0,0,0,0,0,1,21,0,0,0,0,0,0.2,3.1
1365,21854,Anthony McFarland Jr.,PIT,RB,3,0,0,0,0,0,2,11,0,0,0,0,0,1.0,3.1
1366,23118,Malik Willis,TEN,QB,3,74,0,0,21,0,0,0,0,0,0,0,0,1.0,3.1
1367,21978,Cam Brown,NYG,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.2,3.0
1368,23628,Christian Holmes,WAS,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.0
1369,20028,Tremon Smith,DEN,CB,17,0,0,0,0,0,0,0,0,0,0,0,1,0.2,3.0
1370,24430,Gervarrius Owens,NYG,S,4,0,0,0,0,0,0,0,0,0,0,0,1,0.8,3.0
1371,22733,Nahshon Wright,DAL,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.0
1372,24525,AJ Finley,LAC,S,12,0,0,0,0,0,0,0,0,0,0,1,0,0.2,3.0
1373,23606,Samuel Womack III,SF,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.0
1374,20657,DeMarquis Gates,CHI,LB,5,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3.0
1375,21279,Jamie Gillan,NYG,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.0
1376,18052,Blake Martinez,PIT,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0
1377,23445,Channing Tindall,MIA,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.0
1378,23282,Jalyn Armour-Davis,BAL,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0
1379,22258,Bobby Price,ARI,CB,6,0,0,0,0,0,0,0,0,0,0,0,1,0.5,3.0
1380,23377,Neil Farrell,KC,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
1381,23939,Brenden Schooler,NE,DB,17,0,0,0,0,0,0,0,0,0,0,0,1,0.2,3.0
1382,23861,Timmy Horne,NYG,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.0
1383,21634,Derrick Gore,WAS,RB,6,0,0,0,26,0,0,0,0,0,0,0,0,0.4,2.6
1384,17914,Laquon Treadwell,BAL,WR,5,0,0,0,0,0,1,16,0,0,0,0,0,0.5,2.6
1385,24426,PJ Mustipher,NO,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.5
1386,22905,Cameron McGrone,IND,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.5
1387,22319,T.J. Smith,MIN,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5
1388,24422,Ochaun Mathis,LAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5
1389,21911,Markus Bailey,CIN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5
1390,21334,Micah Abernathy,ATL,S,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.5
1391,19872,Malik Jefferson,DAL,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5
1392,24427,Moro Ojomo,PHI,DT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5
1393,22943,A.J. Parker,CAR,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
1394,24361,Mike Morris,SEA,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
1395,23550,Tariq Castro-Fields,WAS,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5
1396,18947,Chris Wormley,CAR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5
1397,20173,Sean Chandler,WAS,S,2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.5
1398,23545,Baylon Spector,BUF,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5
1399,23004,Adam Prentice,NO,FB,13,0,0,0,12,0,2,12,0,0,0,0,0,0.2,2.4
1400,20904,Devine Ozigbo,DET,RB,3,0,0,0,5,0,1,8,0,0,0,0,0,0.8,2.3
1401,23614,John FitzPatrick,ATL,TE,10,0,0,0,0,0,1,12,0,0,0,0,0,0.2,2.2
1402,21100,Jakob Johnson,LV,FB,13,0,0,0,0,0,1,12,0,0,0,0,0,0.2,2.2
1403,20361,Ross Dwelley,SF,TE,12,0,0,0,0,0,1,12,0,0,0,0,0,0.2,2.2
1404,23325,Erik Ezukanma,MIA,WR,2,0,0,0,22,0,0,0,0,0,0,0,0,1.1,2.2
1405,24171,Jaren Hall,MIN,QB,3,168,0,1,14,0,0,0,0,0,0,0,0,0.7,2.1
1406,23172,Tyrion Davis-Price,SF,RB,1,0,0,0,21,0,0,0,0,0,0,0,0,2.1,2.1
1407,22604,Tylan Wallace,BAL,WR,11,0,0,0,0,0,1,11,0,0,0,0,0,0.2,2.1
1408,22647,Chris Evans,CIN,RB,8,0,0,0,12,0,1,-1,0,0,0,0,0,0.3,2.1
1409,21730,Collin Johnson,CHI,WR,3,0,0,0,0,0,1,11,0,0,0,0,0,0.7,2.1
1410,19972,Mike White,MIA,QB,6,74,1,1,-9,0,0,0,0,0,0,0,0,0.3,2.1
1411,24100,Siaki Ika,CLE,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
1412,21210,Tae Hayes,NYJ,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1413,23617,James Houston,DET,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
1414,20963,Cody Thompson,SEA,WR,7,0,0,0,0,0,1,10,0,0,0,0,0,0.3,2.0
1415,21165,Kyle Phillips,NO,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0
1416,21366,Malik Reed,LV,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
1417,21110,Trey Pipkins III,LAC,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0
1418,24386,Yasir Abdullah,JAX,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.0
1419,23420,Riley Moss,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0
1420,19538,Calvin Munson,MIA,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.0
1421,23380,Perrion Winfrey,NYJ,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1422,24482,Jerrick Reed II,SEA,S,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.0
1423,22894,Kelvin Joseph,SEA,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0
1424,23283,Brian Asamoah II,MIN,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.0
1425,18162,Tyler Matakevich,BUF,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0
1426,24448,Tyrus Wheat,DAL,DE,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.0
1427,24461,Brodric Martin,DET,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
1428,20584,Craig James,NYJ,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
1429,17926,Jaylon Smith,LV,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1430,21008,L.J. Collier,ARI,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1431,22861,Buddy Johnson,DAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
1432,21876,Khalid Kareem,CHI,DL,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1433,14017,Bryan Anger,DAL,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0
1434,24465,Cory Durden,LAR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
1435,22329,Eric Banks,ARI,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
1436,24480,Josh Hayes,TB,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0
1437,22489,Innis Gaines,GB,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
1438,24490,Travis Bell,CIN,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
1439,22082,McTelvin Agim,IND,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1440,24021,Tucker Fisk,ATL,TE,6,0,0,0,0,0,1,9,0,0,0,0,0,0.3,1.9
1441,23174,Zach Evans,LAR,RB,10,0,0,0,19,0,0,0,0,0,0,0,0,0.2,1.9
1442,24204,Evan Hull,IND,RB,1,0,0,0,1,0,1,6,0,0,0,0,0,1.7,1.7
1443,20134,Kevin Rader,TEN,TE,14,0,0,0,0,0,1,6,0,0,0,0,0,0.1,1.6
1444,23335,Cole Fotheringham,LV,TE,2,0,0,0,0,0,1,6,0,0,0,0,0,0.8,1.6
1445,22415,Mason Kinsey,TEN,WR,6,0,0,0,0,0,1,6,0,0,0,0,0,0.3,1.6
1446,12787,Nick Bellore,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5
1447,24642,Ethan Bonner,MIA,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
1448,22317,Joe Gaziano,ATL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
1449,24516,Andrew Farmer II,LAC,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5
1450,24224,Drake Thomas,SEA,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5
1451,12247,Jason Pierre-Paul,MIA,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
1452,24222,Cam Smith,MIA,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5
1453,16851,Carl Davis,DAL,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
1454,17264,Efe Obada,WAS,DE,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.5
1455,23536,Chance Campbell,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5
1456,22054,Ross Blacklock,TEN,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5
1457,20346,Kendal Vickers,BUF,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
1458,21920,Shyheim Carter,TEN,DB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
1459,19097,Tanzel Smart,NYJ,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5
1460,24751,Tanner McCalister,CLE,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
1461,24478,BJ Thompson,KC,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
1462,23609,Devin Harper,CIN,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5
1463,20492,George Odum,SF,S,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5
1464,24250,Thomas Incoom,DEN,OLB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5
1465,24582,Brandon Pili,MIA,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.5
1466,24485,Jarrick Bernard-Converse,NYJ,S,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5
1467,24284,Nesta Jade Silvera,LV,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
1468,20812,Jesper Horsted,LV,TE,13,0,0,0,0,0,1,4,0,0,0,0,0,0.1,1.4
1469,19624,Dan Skipper,DET,OT,11,0,0,0,0,0,1,4,0,0,0,0,0,0.1,1.4
1470,22676,Kene Nwangwu,MIN,RB,9,0,0,0,13,0,0,0,0,0,0,0,0,0.1,1.3
1471,18019,Nick Vannett,LAC,TE,8,0,0,0,0,0,1,3,0,0,0,0,0,0.2,1.3
1472,24494,Colton Dowell,TEN,WR,10,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
1473,22206,Reggie Gilliam,BUF,FB,17,0,0,0,0,0,1,3,0,0,0,1,0,0.1,1.3
1474,24476,Sean Clifford,GB,QB,2,37,0,0,-2,0,0,0,0,0,0,0,0,0.6,1.3
1475,21732,Giovanni Ricci,CAR,TE,5,0,0,0,0,0,1,2,0,0,0,0,0,0.2,1.2
1476,24293,Antoine Green,DET,WR,9,0,0,0,0,0,1,2,0,0,0,0,0,0.1,1.2
1477,23909,Kwamie Lassiter II,CIN,WR,1,0,0,0,0,0,1,2,0,0,0,0,0,1.2,1.2
1478,22094,Braden Mann,PHI,P,15,28,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1
1479,21782,Jonathan Ward,TEN,RB,8,0,0,0,11,0,0,0,0,0,0,0,0,0.1,1.1
1480,17337,C.J. Goodwin,DAL,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0
1481,22097,Damar Hamlin,BUF,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0
1482,20642,Dallin Leavitt,GB,S,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1483,21478,Curtis Bolton,LV,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1484,16905,Bobby McCain,NYG,S,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1485,21990,Ben Bredeson,NYG,G,16,0,0,0,0,0,1,0,0,0,0,0,0,0.1,1.0
1486,24090,Andre Carter II,MIN,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1487,14340,Josh Norman,BUF,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
1488,19899,Deadrin Senat,TB,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
1489,24576,Jaylin Williams,MIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
1490,22923,Shemar Jean-Charles,NO,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1491,23003,Curtis Robinson,SF,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.0
1492,23747,Kana'i Mauga,LV,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0
1493,22442,Blake Gillikin,ARI,P,13,0,0,0,10,0,0,0,0,0,0,0,0,0.1,1.0
1494,16795,Donovan Smith,KC,OT,12,0,0,0,0,0,1,0,0,0,0,0,0,0.1,1.0
1495,22068,James Pierre,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
1496,20199,David Wells,TB,TE,5,0,0,0,0,0,2,-10,0,0,0,0,0,0.2,1.0
1497,23810,Ty Shelby,LAC,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1498,24654,Derrek Pitts,TB,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0
1499,22352,Blake Lynch,LAC,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0
